# Comparação: Solução Numérica vs Solução Analítica
# θ₀ = 0.1745 rad (10.0 graus)
# t(s)	theta_num(rad)	theta_anal(rad)	diferenca(rad)
1.977566	0.173644	0.173838	1.944093e-04
1.977666	0.173649	0.173843	1.937850e-04
1.977766	0.173655	0.173848	1.931606e-04
1.977866	0.173660	0.173853	1.925361e-04
1.977966	0.173665	0.173857	1.919115e-04
1.978066	0.173671	0.173862	1.912868e-04
1.978166	0.173676	0.173867	1.906619e-04
1.978266	0.173682	0.173872	1.900370e-04
1.978366	0.173687	0.173876	1.894120e-04
1.978466	0.173692	0.173881	1.887868e-04
1.978566	0.173698	0.173886	1.881616e-04
1.978666	0.173703	0.173891	1.875363e-04
1.978766	0.173708	0.173895	1.869108e-04
1.978866	0.173714	0.173900	1.862853e-04
1.978966	0.173719	0.173905	1.856596e-04
1.979066	0.173724	0.173909	1.850339e-04
1.979166	0.173729	0.173914	1.844080e-04
1.979266	0.173735	0.173918	1.837820e-04
1.979366	0.173740	0.173923	1.831560e-04
1.979466	0.173745	0.173928	1.825298e-04
1.979566	0.173750	0.173932	1.819035e-04
1.979666	0.173755	0.173937	1.812772e-04
1.979766	0.173760	0.173941	1.806507e-04
1.979866	0.173766	0.173946	1.800241e-04
1.979966	0.173771	0.173950	1.793974e-04
1.980066	0.173776	0.173954	1.787706e-04
1.980166	0.173781	0.173959	1.781437e-04
1.980266	0.173786	0.173963	1.775167e-04
1.980366	0.173791	0.173968	1.768896e-04
1.980466	0.173796	0.173972	1.762624e-04
1.980566	0.173801	0.173977	1.756351e-04
1.980666	0.173806	0.173981	1.750077e-04
1.980766	0.173811	0.173985	1.743802e-04
1.980866	0.173816	0.173990	1.737526e-04
1.980966	0.173821	0.173994	1.731248e-04
1.981066	0.173826	0.173998	1.724970e-04
1.981166	0.173831	0.174002	1.718691e-04
1.981266	0.173835	0.174007	1.712411e-04
1.981366	0.173840	0.174011	1.706129e-04
1.981466	0.173845	0.174015	1.699847e-04
1.981566	0.173850	0.174019	1.693564e-04
1.981666	0.173855	0.174023	1.687279e-04
1.981766	0.173860	0.174028	1.680994e-04
1.981866	0.173864	0.174032	1.674708e-04
1.981966	0.173869	0.174036	1.668420e-04
1.982066	0.173874	0.174040	1.662132e-04
1.982166	0.173879	0.174044	1.655842e-04
1.982266	0.173883	0.174048	1.649552e-04
1.982366	0.173888	0.174052	1.643260e-04
1.982466	0.173893	0.174056	1.636968e-04
1.982566	0.173897	0.174060	1.630674e-04
1.982666	0.173902	0.174064	1.624380e-04
1.982766	0.173907	0.174068	1.618084e-04
1.982866	0.173911	0.174072	1.611787e-04
1.982966	0.173916	0.174076	1.605490e-04
1.983066	0.173920	0.174080	1.599191e-04
1.983166	0.173925	0.174084	1.592891e-04
1.983266	0.173929	0.174088	1.586591e-04
1.983366	0.173934	0.174092	1.580289e-04
1.983466	0.173938	0.174096	1.573986e-04
1.983566	0.173943	0.174100	1.567683e-04
1.983666	0.173947	0.174104	1.561378e-04
1.983766	0.173952	0.174107	1.555072e-04
1.983866	0.173956	0.174111	1.548765e-04
1.983966	0.173961	0.174115	1.542458e-04
1.984066	0.173965	0.174119	1.536149e-04
1.984166	0.173969	0.174122	1.529839e-04
1.984266	0.173974	0.174126	1.523528e-04
1.984366	0.173978	0.174130	1.517217e-04
1.984466	0.173983	0.174134	1.510904e-04
1.984566	0.173987	0.174137	1.504590e-04
1.984666	0.173991	0.174141	1.498275e-04
1.984766	0.173995	0.174145	1.491959e-04
1.984866	0.174000	0.174148	1.485642e-04
1.984966	0.174004	0.174152	1.479325e-04
1.985066	0.174008	0.174156	1.473006e-04
1.985166	0.174012	0.174159	1.466686e-04
1.985266	0.174017	0.174163	1.460365e-04
1.985366	0.174021	0.174166	1.454043e-04
1.985466	0.174025	0.174170	1.447720e-04
1.985566	0.174029	0.174173	1.441396e-04
1.985666	0.174033	0.174177	1.435072e-04
1.985766	0.174037	0.174180	1.428746e-04
1.985866	0.174041	0.174184	1.422419e-04
1.985966	0.174046	0.174187	1.416091e-04
1.986066	0.174050	0.174191	1.409762e-04
1.986166	0.174054	0.174194	1.403432e-04
1.986266	0.174058	0.174197	1.397101e-04
1.986366	0.174062	0.174201	1.390769e-04
1.986466	0.174066	0.174204	1.384437e-04
1.986566	0.174070	0.174207	1.378103e-04
1.986666	0.174074	0.174211	1.371768e-04
1.986766	0.174078	0.174214	1.365432e-04
1.986866	0.174082	0.174217	1.359095e-04
1.986966	0.174085	0.174221	1.352757e-04
1.987066	0.174089	0.174224	1.346418e-04
1.987166	0.174093	0.174227	1.340079e-04
1.987266	0.174097	0.174230	1.333738e-04
1.987366	0.174101	0.174234	1.327396e-04
1.987466	0.174105	0.174237	1.321053e-04
1.987566	0.174109	0.174240	1.314709e-04
1.987666	0.174112	0.174243	1.308365e-04
1.987766	0.174116	0.174246	1.302019e-04
1.987866	0.174120	0.174249	1.295672e-04
1.987966	0.174124	0.174253	1.289324e-04
1.988066	0.174127	0.174256	1.282975e-04
1.988166	0.174131	0.174259	1.276626e-04
1.988266	0.174135	0.174262	1.270275e-04
1.988366	0.174138	0.174265	1.263923e-04
1.988466	0.174142	0.174268	1.257571e-04
1.988566	0.174146	0.174271	1.251217e-04
1.988666	0.174149	0.174274	1.244862e-04
1.988766	0.174153	0.174277	1.238507e-04
1.988866	0.174156	0.174280	1.232150e-04
1.988966	0.174160	0.174283	1.225792e-04
1.989066	0.174164	0.174286	1.219434e-04
1.989166	0.174167	0.174288	1.213074e-04
1.989266	0.174171	0.174291	1.206714e-04
1.989366	0.174174	0.174294	1.200352e-04
1.989466	0.174178	0.174297	1.193990e-04
1.989566	0.174181	0.174300	1.187626e-04
1.989666	0.174185	0.174303	1.181262e-04
1.989766	0.174188	0.174306	1.174896e-04
1.989866	0.174191	0.174308	1.168530e-04
1.989966	0.174195	0.174311	1.162162e-04
1.990066	0.174198	0.174314	1.155794e-04
1.990166	0.174202	0.174317	1.149424e-04
1.990266	0.174205	0.174319	1.143054e-04
1.990366	0.174208	0.174322	1.136683e-04
1.990466	0.174212	0.174325	1.130310e-04
1.990566	0.174215	0.174327	1.123937e-04
1.990666	0.174218	0.174330	1.117563e-04
1.990766	0.174221	0.174333	1.111188e-04
1.990866	0.174225	0.174335	1.104812e-04
1.990966	0.174228	0.174338	1.098434e-04
1.991066	0.174231	0.174340	1.092056e-04
1.991166	0.174234	0.174343	1.085677e-04
1.991266	0.174237	0.174345	1.079297e-04
1.991366	0.174241	0.174348	1.072916e-04
1.991466	0.174244	0.174350	1.066534e-04
1.991566	0.174247	0.174353	1.060151e-04
1.991666	0.174250	0.174355	1.053767e-04
1.991766	0.174253	0.174358	1.047382e-04
1.991866	0.174256	0.174360	1.040996e-04
1.991966	0.174259	0.174363	1.034609e-04
1.992066	0.174262	0.174365	1.028222e-04
1.992166	0.174265	0.174368	1.021833e-04
1.992266	0.174268	0.174370	1.015443e-04
1.992366	0.174271	0.174372	1.009052e-04
1.992466	0.174274	0.174375	1.002661e-04
1.992566	0.174277	0.174377	9.962680e-05
1.992666	0.174280	0.174379	9.898744e-05
1.992766	0.174283	0.174382	9.834799e-05
1.992866	0.174286	0.174384	9.770843e-05
1.992966	0.174289	0.174386	9.706879e-05
1.993066	0.174292	0.174388	9.642904e-05
1.993166	0.174295	0.174390	9.578920e-05
1.993266	0.174298	0.174393	9.514927e-05
1.993366	0.174300	0.174395	9.450923e-05
1.993466	0.174303	0.174397	9.386911e-05
1.993566	0.174306	0.174399	9.322888e-05
1.993666	0.174309	0.174401	9.258857e-05
1.993766	0.174311	0.174403	9.194815e-05
1.993866	0.174314	0.174406	9.130764e-05
1.993966	0.174317	0.174408	9.066704e-05
1.994066	0.174320	0.174410	9.002634e-05
1.994166	0.174322	0.174412	8.938554e-05
1.994266	0.174325	0.174414	8.874465e-05
1.994366	0.174328	0.174416	8.810367e-05
1.994466	0.174330	0.174418	8.746258e-05
1.994566	0.174333	0.174420	8.682141e-05
1.994666	0.174335	0.174422	8.618014e-05
1.994766	0.174338	0.174424	8.553877e-05
1.994866	0.174341	0.174426	8.489731e-05
1.994966	0.174343	0.174427	8.425575e-05
1.995066	0.174346	0.174429	8.361410e-05
1.995166	0.174348	0.174431	8.297236e-05
1.995266	0.174351	0.174433	8.233052e-05
1.995366	0.174353	0.174435	8.168858e-05
1.995466	0.174356	0.174437	8.104655e-05
1.995566	0.174358	0.174439	8.040443e-05
1.995666	0.174361	0.174440	7.976221e-05
1.995766	0.174363	0.174442	7.911990e-05
1.995866	0.174365	0.174444	7.847749e-05
1.995966	0.174368	0.174446	7.783499e-05
1.996066	0.174370	0.174447	7.719240e-05
1.996166	0.174372	0.174449	7.654971e-05
1.996266	0.174375	0.174451	7.590692e-05
1.996366	0.174377	0.174452	7.526404e-05
1.996466	0.174379	0.174454	7.462107e-05
1.996566	0.174382	0.174456	7.397801e-05
1.996666	0.174384	0.174457	7.333485e-05
1.996766	0.174386	0.174459	7.269160e-05
1.996866	0.174388	0.174460	7.204825e-05
1.996966	0.174391	0.174462	7.140481e-05
1.997066	0.174393	0.174464	7.076127e-05
1.997166	0.174395	0.174465	7.011765e-05
1.997266	0.174397	0.174467	6.947393e-05
1.997366	0.174399	0.174468	6.883011e-05
1.997466	0.174401	0.174470	6.818620e-05
1.997566	0.174404	0.174471	6.754220e-05
1.997666	0.174406	0.174473	6.689811e-05
1.997766	0.174408	0.174474	6.625392e-05
1.997866	0.174410	0.174475	6.560964e-05
1.997966	0.174412	0.174477	6.496527e-05
1.998066	0.174414	0.174478	6.432080e-05
1.998166	0.174416	0.174479	6.367624e-05
1.998266	0.174418	0.174481	6.303159e-05
1.998366	0.174420	0.174482	6.238684e-05
1.998466	0.174422	0.174483	6.174201e-05
1.998566	0.174424	0.174485	6.109708e-05
1.998666	0.174426	0.174486	6.045205e-05
1.998766	0.174427	0.174487	5.980694e-05
1.998866	0.174429	0.174489	5.916173e-05
1.998966	0.174431	0.174490	5.851643e-05
1.999066	0.174433	0.174491	5.787103e-05
1.999166	0.174435	0.174492	5.722555e-05
1.999266	0.174437	0.174493	5.657997e-05
1.999366	0.174439	0.174494	5.593430e-05
1.999466	0.174440	0.174496	5.528854e-05
1.999566	0.174442	0.174497	5.464268e-05
1.999666	0.174444	0.174498	5.399674e-05
1.999766	0.174446	0.174499	5.335070e-05
1.999866	0.174447	0.174500	5.270457e-05
1.999966	0.174449	0.174501	5.205835e-05
2.000066	0.174451	0.174502	5.141203e-05
2.000166	0.174452	0.174503	5.076563e-05
2.000266	0.174454	0.174504	5.011913e-05
2.000366	0.174456	0.174505	4.947254e-05
2.000466	0.174457	0.174506	4.882586e-05
2.000566	0.174459	0.174507	4.817909e-05
2.000667	0.174460	0.174508	4.753223e-05
2.000767	0.174462	0.174509	4.688527e-05
2.000867	0.174464	0.174510	4.623823e-05
2.000967	0.174465	0.174511	4.559109e-05
2.001067	0.174467	0.174512	4.494386e-05
2.001167	0.174468	0.174512	4.429654e-05
2.001267	0.174470	0.174513	4.364913e-05
2.001367	0.174471	0.174514	4.300163e-05
2.001467	0.174472	0.174515	4.235404e-05
2.001567	0.174474	0.174516	4.170636e-05
2.001667	0.174475	0.174516	4.105858e-05
2.001767	0.174477	0.174517	4.041072e-05
2.001867	0.174478	0.174518	3.976276e-05
2.001967	0.174479	0.174519	3.911472e-05
2.002067	0.174481	0.174519	3.846658e-05
2.002167	0.174482	0.174520	3.781835e-05
2.002267	0.174483	0.174521	3.717004e-05
2.002367	0.174485	0.174521	3.652163e-05
2.002467	0.174486	0.174522	3.587313e-05
2.002567	0.174487	0.174522	3.522454e-05
2.002667	0.174488	0.174523	3.457586e-05
2.002767	0.174490	0.174524	3.392709e-05
2.002867	0.174491	0.174524	3.327824e-05
2.002967	0.174492	0.174525	3.262929e-05
2.003067	0.174493	0.174525	3.198025e-05
2.003167	0.174494	0.174526	3.133112e-05
2.003267	0.174496	0.174526	3.068190e-05
2.003367	0.174497	0.174527	3.003259e-05
2.003467	0.174498	0.174527	2.938319e-05
2.003567	0.174499	0.174528	2.873371e-05
2.003667	0.174500	0.174528	2.808413e-05
2.003767	0.174501	0.174528	2.743446e-05
2.003867	0.174502	0.174529	2.678471e-05
2.003967	0.174503	0.174529	2.613486e-05
2.004067	0.174504	0.174530	2.548493e-05
2.004167	0.174505	0.174530	2.483490e-05
2.004267	0.174506	0.174530	2.418479e-05
2.004367	0.174507	0.174530	2.353459e-05
2.004467	0.174508	0.174531	2.288430e-05
2.004567	0.174509	0.174531	2.223392e-05
2.004667	0.174510	0.174531	2.158345e-05
2.004767	0.174511	0.174531	2.093289e-05
2.004867	0.174511	0.174532	2.028224e-05
2.004967	0.174512	0.174532	1.963151e-05
2.005067	0.174513	0.174532	1.898068e-05
2.005167	0.174514	0.174532	1.832977e-05
2.005267	0.174515	0.174532	1.767877e-05
2.005367	0.174515	0.174533	1.702768e-05
2.005467	0.174516	0.174533	1.637650e-05
2.005567	0.174517	0.174533	1.572523e-05
2.005667	0.174518	0.174533	1.507388e-05
2.005767	0.174518	0.174533	1.442243e-05
2.005867	0.174519	0.174533	1.377090e-05
2.005967	0.174520	0.174533	1.311928e-05
2.006067	0.174520	0.174533	1.246757e-05
2.006167	0.174521	0.174533	1.181578e-05
2.006267	0.174522	0.174533	1.116389e-05
2.006367	0.174522	0.174533	1.051192e-05
2.006467	0.174523	0.174533	9.859862e-06
2.006567	0.174524	0.174533	9.207715e-06
2.006667	0.174524	0.174533	8.555480e-06
2.006767	0.174525	0.174533	7.903157e-06
2.006867	0.174525	0.174532	7.250747e-06
2.006967	0.174526	0.174532	6.598249e-06
2.007067	0.174526	0.174532	5.945664e-06
2.007167	0.174527	0.174532	5.292992e-06
2.007267	0.174527	0.174532	4.640232e-06
2.007367	0.174527	0.174531	3.987385e-06
2.007467	0.174528	0.174531	3.334450e-06
2.007567	0.174528	0.174531	2.681429e-06
2.007667	0.174529	0.174531	2.028321e-06
2.007767	0.174529	0.174530	1.375125e-06
2.007867	0.174529	0.174530	7.218428e-07
2.007967	0.174530	0.174530	6.847363e-08
2.008067	0.174530	0.174530	5.849824e-07
2.008167	0.174530	0.174529	1.238525e-06
2.008267	0.174531	0.174529	1.892155e-06
2.008367	0.174531	0.174528	2.545871e-06
2.008467	0.174531	0.174528	3.199673e-06
2.008567	0.174531	0.174528	3.853562e-06
2.008667	0.174532	0.174527	4.507538e-06
2.008767	0.174532	0.174527	5.161600e-06
2.008867	0.174532	0.174526	5.815748e-06
2.008967	0.174532	0.174526	6.469982e-06
2.009067	0.174532	0.174525	7.124303e-06
2.009167	0.174532	0.174525	7.778709e-06
2.009267	0.174533	0.174524	8.433202e-06
2.009367	0.174533	0.174524	9.087780e-06
2.009467	0.174533	0.174523	9.742445e-06
2.009567	0.174533	0.174522	1.039720e-05
2.009667	0.174533	0.174522	1.105203e-05
2.009767	0.174533	0.174521	1.170695e-05
2.009867	0.174533	0.174521	1.236196e-05
2.009967	0.174533	0.174520	1.301705e-05
2.010067	0.174533	0.174519	1.367223e-05
2.010167	0.174533	0.174519	1.432750e-05
2.010267	0.174533	0.174518	1.498285e-05
2.010367	0.174533	0.174517	1.563828e-05
2.010467	0.174533	0.174516	1.629380e-05
2.010567	0.174533	0.174516	1.694941e-05
2.010667	0.174532	0.174515	1.760510e-05
2.010767	0.174532	0.174514	1.826087e-05
2.010867	0.174532	0.174513	1.891673e-05
2.010967	0.174532	0.174512	1.957268e-05
2.011067	0.174532	0.174512	2.022871e-05
2.011167	0.174532	0.174511	2.088482e-05
2.011267	0.174531	0.174510	2.154102e-05
2.011367	0.174531	0.174509	2.219731e-05
2.011467	0.174531	0.174508	2.285368e-05
2.011567	0.174531	0.174507	2.351013e-05
2.011667	0.174530	0.174506	2.416667e-05
2.011767	0.174530	0.174505	2.482329e-05
2.011867	0.174530	0.174504	2.548000e-05
2.011967	0.174529	0.174503	2.613679e-05
2.012067	0.174529	0.174502	2.679367e-05
2.012167	0.174529	0.174501	2.745063e-05
2.012267	0.174528	0.174500	2.810767e-05
2.012367	0.174528	0.174499	2.876480e-05
2.012467	0.174527	0.174498	2.942201e-05
2.012567	0.174527	0.174497	3.007930e-05
2.012667	0.174526	0.174496	3.073668e-05
2.012767	0.174526	0.174494	3.139415e-05
2.012867	0.174525	0.174493	3.205169e-05
2.012967	0.174525	0.174492	3.270933e-05
2.013067	0.174524	0.174491	3.336704e-05
2.013167	0.174524	0.174490	3.402484e-05
2.013267	0.174523	0.174489	3.468272e-05
2.013367	0.174523	0.174487	3.534068e-05
2.013467	0.174522	0.174486	3.599873e-05
2.013567	0.174521	0.174485	3.665686e-05
2.013667	0.174521	0.174483	3.731508e-05
2.013767	0.174520	0.174482	3.797337e-05
2.013867	0.174519	0.174481	3.863175e-05
2.013967	0.174519	0.174479	3.929022e-05
2.014067	0.174518	0.174478	3.994876e-05
2.014167	0.174517	0.174477	4.060739e-05
2.014267	0.174517	0.174475	4.126611e-05
2.014367	0.174516	0.174474	4.192490e-05
2.014467	0.174515	0.174473	4.258378e-05
2.014567	0.174514	0.174471	4.324274e-05
2.014667	0.174514	0.174470	4.390178e-05
2.014767	0.174513	0.174468	4.456091e-05
2.014867	0.174512	0.174467	4.522011e-05
2.014967	0.174511	0.174465	4.587940e-05
2.015067	0.174510	0.174464	4.653878e-05
2.015167	0.174509	0.174462	4.719823e-05
2.015267	0.174508	0.174460	4.785777e-05
2.015367	0.174507	0.174459	4.851738e-05
2.015467	0.174506	0.174457	4.917708e-05
2.015567	0.174506	0.174456	4.983687e-05
2.015667	0.174505	0.174454	5.049673e-05
2.015767	0.174504	0.174452	5.115668e-05
2.015867	0.174503	0.174451	5.181671e-05
2.015967	0.174501	0.174449	5.247681e-05
2.016067	0.174500	0.174447	5.313701e-05
2.016167	0.174499	0.174446	5.379728e-05
2.016267	0.174498	0.174444	5.445763e-05
2.016367	0.174497	0.174442	5.511807e-05
2.016467	0.174496	0.174440	5.577859e-05
2.016567	0.174495	0.174439	5.643918e-05
2.016667	0.174494	0.174437	5.709986e-05
2.016767	0.174493	0.174435	5.776062e-05
2.016867	0.174491	0.174433	5.842146e-05
2.016967	0.174490	0.174431	5.908239e-05
2.017067	0.174489	0.174429	5.974339e-05
2.017167	0.174488	0.174427	6.040447e-05
2.017267	0.174487	0.174426	6.106564e-05
2.017367	0.174485	0.174424	6.172689e-05
2.017467	0.174484	0.174422	6.238821e-05
2.017567	0.174483	0.174420	6.304962e-05
2.017667	0.174481	0.174418	6.371111e-05
2.017767	0.174480	0.174416	6.437268e-05
2.017867	0.174479	0.174414	6.503432e-05
2.017967	0.174477	0.174412	6.569605e-05
2.018067	0.174476	0.174410	6.635786e-05
2.018167	0.174475	0.174408	6.701975e-05
2.018267	0.174473	0.174406	6.768172e-05
2.018367	0.174472	0.174403	6.834377e-05
2.018467	0.174470	0.174401	6.900590e-05
2.018567	0.174469	0.174399	6.966811e-05
2.018667	0.174467	0.174397	7.033040e-05
2.018767	0.174466	0.174395	7.099277e-05
2.018867	0.174464	0.174393	7.165522e-05
2.018967	0.174463	0.174390	7.231775e-05
2.019067	0.174461	0.174388	7.298035e-05
2.019167	0.174460	0.174386	7.364304e-05
2.019267	0.174458	0.174384	7.430581e-05
2.019367	0.174456	0.174382	7.496866e-05
2.019467	0.174455	0.174379	7.563158e-05
2.019567	0.174453	0.174377	7.629459e-05
2.019667	0.174452	0.174375	7.695767e-05
2.019767	0.174450	0.174372	7.762084e-05
2.019867	0.174448	0.174370	7.828408e-05
2.019967	0.174446	0.174368	7.894740e-05
2.020067	0.174445	0.174365	7.961080e-05
2.020167	0.174443	0.174363	8.027428e-05
2.020267	0.174441	0.174360	8.093784e-05
2.020367	0.174439	0.174358	8.160147e-05
2.020467	0.174438	0.174355	8.226519e-05
2.020567	0.174436	0.174353	8.292898e-05
2.020667	0.174434	0.174350	8.359286e-05
2.020767	0.174432	0.174348	8.425681e-05
2.020867	0.174430	0.174345	8.492084e-05
2.020967	0.174428	0.174343	8.558494e-05
2.021067	0.174427	0.174340	8.624913e-05
2.021167	0.174425	0.174338	8.691340e-05
2.021267	0.174423	0.174335	8.757774e-05
2.021367	0.174421	0.174333	8.824216e-05
2.021467	0.174419	0.174330	8.890666e-05
2.021567	0.174417	0.174327	8.957123e-05
2.021667	0.174415	0.174325	9.023589e-05
2.021767	0.174413	0.174322	9.090062e-05
2.021867	0.174411	0.174319	9.156543e-05
2.021967	0.174409	0.174317	9.223032e-05
2.022067	0.174407	0.174314	9.289528e-05
2.022167	0.174405	0.174311	9.356032e-05
2.022267	0.174403	0.174308	9.422544e-05
2.022367	0.174400	0.174306	9.489064e-05
2.022467	0.174398	0.174303	9.555591e-05
2.022567	0.174396	0.174300	9.622127e-05
2.022667	0.174394	0.174297	9.688669e-05
2.022767	0.174392	0.174294	9.755220e-05
2.022867	0.174390	0.174291	9.821778e-05
2.022967	0.174387	0.174288	9.888344e-05
2.023067	0.174385	0.174286	9.954918e-05
2.023167	0.174383	0.174283	1.002150e-04
2.023267	0.174381	0.174280	1.008809e-04
2.023367	0.174378	0.174277	1.015468e-04
2.023467	0.174376	0.174274	1.022129e-04
2.023567	0.174374	0.174271	1.028790e-04
2.023667	0.174371	0.174268	1.035452e-04
2.023767	0.174369	0.174265	1.042115e-04
2.023867	0.174367	0.174262	1.048778e-04
2.023967	0.174364	0.174259	1.055443e-04
2.024067	0.174362	0.174256	1.062108e-04
2.024167	0.174359	0.174253	1.068773e-04
2.024267	0.174357	0.174249	1.075440e-04
2.024367	0.174355	0.174246	1.082107e-04
2.024467	0.174352	0.174243	1.088775e-04
2.024567	0.174350	0.174240	1.095444e-04
2.024667	0.174347	0.174237	1.102114e-04
2.024767	0.174345	0.174234	1.108784e-04
2.024867	0.174342	0.174230	1.115455e-04
2.024967	0.174339	0.174227	1.122127e-04
2.025067	0.174337	0.174224	1.128800e-04
2.025167	0.174334	0.174221	1.135473e-04
2.025267	0.174332	0.174217	1.142147e-04
2.025367	0.174329	0.174214	1.148822e-04
2.025467	0.174326	0.174211	1.155497e-04
2.025567	0.174324	0.174207	1.162174e-04
2.025667	0.174321	0.174204	1.168851e-04
2.025767	0.174318	0.174201	1.175529e-04
2.025867	0.174316	0.174197	1.182207e-04
2.025967	0.174313	0.174194	1.188887e-04
2.026067	0.174310	0.174191	1.195567e-04
2.026167	0.174307	0.174187	1.202248e-04
2.026267	0.174305	0.174184	1.208929e-04
2.026367	0.174302	0.174180	1.215612e-04
2.026467	0.174299	0.174177	1.222295e-04
2.026567	0.174296	0.174173	1.228979e-04
2.026667	0.174293	0.174170	1.235663e-04
2.026767	0.174290	0.174166	1.242349e-04
2.026867	0.174288	0.174163	1.249035e-04
2.026967	0.174285	0.174159	1.255721e-04
2.027067	0.174282	0.174156	1.262409e-04
2.027167	0.174279	0.174152	1.269097e-04
2.027267	0.174276	0.174148	1.275786e-04
2.027367	0.174273	0.174145	1.282476e-04
2.027467	0.174270	0.174141	1.289167e-04
2.027567	0.174267	0.174137	1.295858e-04
2.027667	0.174264	0.174134	1.302550e-04
2.027767	0.174261	0.174130	1.309243e-04
2.027867	0.174258	0.174126	1.315936e-04
2.027967	0.174255	0.174122	1.322630e-04
2.028067	0.174252	0.174119	1.329325e-04
2.028167	0.174249	0.174115	1.336021e-04
2.028267	0.174245	0.174111	1.342717e-04
2.028367	0.174242	0.174107	1.349414e-04
2.028467	0.174239	0.174104	1.356112e-04
2.028567	0.174236	0.174100	1.362811e-04
2.028667	0.174233	0.174096	1.369510e-04
2.028767	0.174230	0.174092	1.376210e-04
2.028867	0.174226	0.174088	1.382911e-04
2.028967	0.174223	0.174084	1.389612e-04
2.029067	0.174220	0.174080	1.396315e-04
2.029167	0.174217	0.174076	1.403018e-04
2.029267	0.174213	0.174072	1.409721e-04
2.029367	0.174210	0.174068	1.416426e-04
2.029467	0.174207	0.174064	1.423131e-04
2.029567	0.174203	0.174060	1.429837e-04
2.029667	0.174200	0.174056	1.436543e-04
2.029767	0.174197	0.174052	1.443250e-04
2.029867	0.174193	0.174048	1.449959e-04
2.029967	0.174190	0.174044	1.456667e-04
2.030067	0.174186	0.174040	1.463377e-04
2.030167	0.174183	0.174036	1.470087e-04
2.030267	0.174179	0.174032	1.476798e-04
2.030367	0.174176	0.174028	1.483509e-04
2.030467	0.174172	0.174023	1.490222e-04
2.030567	0.174169	0.174019	1.496935e-04
2.030667	0.174165	0.174015	1.503649e-04
2.030768	0.174162	0.174011	1.510363e-04
2.030868	0.174158	0.174007	1.517078e-04
2.030968	0.174155	0.174002	1.523794e-04
2.031068	0.174151	0.173998	1.530511e-04
2.031168	0.174148	0.173994	1.537228e-04
2.031268	0.174144	0.173990	1.543946e-04
2.031368	0.174140	0.173985	1.550665e-04
2.031468	0.174137	0.173981	1.557384e-04
2.031568	0.174133	0.173977	1.564105e-04
2.031668	0.174129	0.173972	1.570825e-04
2.031768	0.174126	0.173968	1.577547e-04
2.031868	0.174122	0.173963	1.584269e-04
2.031968	0.174118	0.173959	1.590992e-04
2.032068	0.174114	0.173954	1.597716e-04
2.032168	0.174110	0.173950	1.604440e-04
2.032268	0.174107	0.173946	1.611166e-04
2.032368	0.174103	0.173941	1.617891e-04
2.032468	0.174099	0.173937	1.624618e-04
2.032568	0.174095	0.173932	1.631345e-04
2.032668	0.174091	0.173928	1.638073e-04
2.032768	0.174087	0.173923	1.644802e-04
2.032868	0.174084	0.173918	1.651531e-04
2.032968	0.174080	0.173914	1.658261e-04
2.033068	0.174076	0.173909	1.664992e-04
2.033168	0.174072	0.173905	1.671723e-04
2.033268	0.174068	0.173900	1.678455e-04
2.033368	0.174064	0.173895	1.685188e-04
2.033468	0.174060	0.173891	1.691922e-04
2.033568	0.174056	0.173886	1.698656e-04
2.033668	0.174052	0.173881	1.705391e-04
2.033768	0.174048	0.173876	1.712126e-04
2.033868	0.174044	0.173872	1.718863e-04
2.033968	0.174039	0.173867	1.725600e-04
2.034068	0.174035	0.173862	1.732337e-04
2.034168	0.174031	0.173857	1.739076e-04
2.034268	0.174027	0.173853	1.745815e-04
2.034368	0.174023	0.173848	1.752554e-04
2.034468	0.174019	0.173843	1.759295e-04
2.034568	0.174015	0.173838	1.766036e-04
2.034668	0.174010	0.173833	1.772778e-04
2.034768	0.174006	0.173828	1.779520e-04
2.034868	0.174002	0.173823	1.786263e-04
2.034968	0.173998	0.173818	1.793007e-04
2.035068	0.173993	0.173813	1.799752e-04
2.035168	0.173989	0.173808	1.806497e-04
2.035268	0.173985	0.173803	1.813243e-04
2.035368	0.173980	0.173798	1.819990e-04
2.035468	0.173976	0.173793	1.826737e-04
2.035568	0.173972	0.173788	1.833485e-04
2.035668	0.173967	0.173783	1.840234e-04
2.035768	0.173963	0.173778	1.846983e-04
2.035868	0.173959	0.173773	1.853733e-04
2.035968	0.173954	0.173768	1.860483e-04
2.036068	0.173950	0.173763	1.867235e-04
2.036168	0.173945	0.173758	1.873987e-04
2.036268	0.173941	0.173753	1.880740e-04
2.036368	0.173936	0.173748	1.887493e-04
2.036468	0.173932	0.173742	1.894247e-04
2.036568	0.173927	0.173737	1.901002e-04
2.036668	0.173923	0.173732	1.907757e-04
2.036768	0.173918	0.173727	1.914513e-04
2.036868	0.173914	0.173721	1.921270e-04
2.036968	0.173909	0.173716	1.928027e-04
2.037068	0.173904	0.173711	1.934785e-04
2.037168	0.173900	0.173706	1.941544e-04
2.037268	0.173895	0.173700	1.948304e-04
2.037368	0.173890	0.173695	1.955064e-04
2.037468	0.173886	0.173689	1.961824e-04
2.037568	0.173881	0.173684	1.968586e-04
2.037668	0.173876	0.173679	1.975348e-04
2.037768	0.173872	0.173673	1.982111e-04
2.037868	0.173867	0.173668	1.988874e-04
2.037968	0.173862	0.173662	1.995638e-04
