# Comparação: Solução Numérica vs Solução Analítica
# θ₀ = 1.5708 rad (90.0 graus)
# t(s)	theta_num(rad)	theta_anal(rad)	diferenca(rad)
1.894463	0.513417	1.475804	9.623864e-01
1.894563	0.513831	1.475972	9.621415e-01
1.894663	0.514244	1.476140	9.618964e-01
1.894763	0.514657	1.476309	9.616512e-01
1.894863	0.515071	1.476477	9.614060e-01
1.894963	0.515484	1.476644	9.611606e-01
1.895063	0.515897	1.476812	9.609152e-01
1.895163	0.516310	1.476980	9.606696e-01
1.895263	0.516723	1.477147	9.604240e-01
1.895363	0.517136	1.477314	9.601783e-01
1.895463	0.517549	1.477482	9.599324e-01
1.895563	0.517962	1.477649	9.596865e-01
1.895663	0.518375	1.477815	9.594405e-01
1.895763	0.518788	1.477982	9.591943e-01
1.895863	0.519200	1.478149	9.589481e-01
1.895963	0.519613	1.478315	9.587018e-01
1.896063	0.520026	1.478481	9.584554e-01
1.896163	0.520438	1.478647	9.582089e-01
1.896263	0.520851	1.478813	9.579623e-01
1.896363	0.521264	1.478979	9.577156e-01
1.896463	0.521676	1.479145	9.574688e-01
1.896563	0.522088	1.479310	9.572219e-01
1.896663	0.522501	1.479476	9.569749e-01
1.896763	0.522913	1.479641	9.567278e-01
1.896863	0.523325	1.479806	9.564806e-01
1.896963	0.523738	1.479971	9.562333e-01
1.897063	0.524150	1.480136	9.559859e-01
1.897163	0.524562	1.480300	9.557385e-01
1.897263	0.524974	1.480465	9.554909e-01
1.897363	0.525386	1.480629	9.552432e-01
1.897463	0.525798	1.480794	9.549955e-01
1.897563	0.526210	1.480958	9.547476e-01
1.897663	0.526622	1.481122	9.544997e-01
1.897763	0.527034	1.481285	9.542516e-01
1.897863	0.527446	1.481449	9.540035e-01
1.897963	0.527857	1.481613	9.537552e-01
1.898063	0.528269	1.481776	9.535069e-01
1.898163	0.528681	1.481939	9.532585e-01
1.898263	0.529092	1.482102	9.530099e-01
1.898363	0.529504	1.482265	9.527613e-01
1.898463	0.529915	1.482428	9.525126e-01
1.898563	0.530327	1.482590	9.522638e-01
1.898663	0.530738	1.482753	9.520149e-01
1.898763	0.531149	1.482915	9.517659e-01
1.898863	0.531561	1.483077	9.515168e-01
1.898963	0.531972	1.483239	9.512676e-01
1.899063	0.532383	1.483401	9.510183e-01
1.899163	0.532794	1.483563	9.507689e-01
1.899263	0.533205	1.483725	9.505194e-01
1.899363	0.533616	1.483886	9.502698e-01
1.899463	0.534027	1.484047	9.500201e-01
1.899563	0.534438	1.484209	9.497704e-01
1.899663	0.534849	1.484370	9.495205e-01
1.899763	0.535260	1.484531	9.492705e-01
1.899863	0.535671	1.484691	9.490205e-01
1.899963	0.536082	1.484852	9.487703e-01
1.900063	0.536492	1.485012	9.485201e-01
1.900163	0.536903	1.485173	9.482697e-01
1.900263	0.537313	1.485333	9.480193e-01
1.900363	0.537724	1.485493	9.477687e-01
1.900463	0.538135	1.485653	9.475181e-01
1.900563	0.538545	1.485812	9.472674e-01
1.900663	0.538955	1.485972	9.470166e-01
1.900763	0.539366	1.486131	9.467656e-01
1.900863	0.539776	1.486291	9.465146e-01
1.900963	0.540186	1.486450	9.462635e-01
1.901063	0.540596	1.486609	9.460123e-01
1.901163	0.541007	1.486768	9.457610e-01
1.901263	0.541417	1.486926	9.455096e-01
1.901363	0.541827	1.487085	9.452581e-01
1.901463	0.542237	1.487243	9.450065e-01
1.901563	0.542647	1.487401	9.447548e-01
1.901663	0.543056	1.487560	9.445031e-01
1.901763	0.543466	1.487717	9.442512e-01
1.901863	0.543876	1.487875	9.439992e-01
1.901963	0.544286	1.488033	9.437472e-01
1.902063	0.544695	1.488190	9.434950e-01
1.902163	0.545105	1.488348	9.432428e-01
1.902263	0.545515	1.488505	9.429904e-01
1.902363	0.545924	1.488662	9.427380e-01
1.902463	0.546334	1.488819	9.424854e-01
1.902563	0.546743	1.488976	9.422328e-01
1.902663	0.547153	1.489133	9.419801e-01
1.902763	0.547562	1.489289	9.417272e-01
1.902863	0.547971	1.489445	9.414743e-01
1.902963	0.548380	1.489602	9.412213e-01
1.903063	0.548790	1.489758	9.409682e-01
1.903163	0.549199	1.489914	9.407150e-01
1.903263	0.549608	1.490069	9.404617e-01
1.903363	0.550017	1.490225	9.402083e-01
1.903463	0.550426	1.490380	9.399548e-01
1.903563	0.550835	1.490536	9.397012e-01
1.903663	0.551243	1.490691	9.394475e-01
1.903763	0.551652	1.490846	9.391938e-01
1.903863	0.552061	1.491001	9.389399e-01
1.903963	0.552470	1.491156	9.386859e-01
1.904063	0.552878	1.491310	9.384319e-01
1.904163	0.553287	1.491465	9.381777e-01
1.904263	0.553696	1.491619	9.379235e-01
1.904363	0.554104	1.491773	9.376691e-01
1.904463	0.554513	1.491927	9.374147e-01
1.904563	0.554921	1.492081	9.371602e-01
1.904663	0.555329	1.492235	9.369055e-01
1.904763	0.555738	1.492388	9.366508e-01
1.904863	0.556146	1.492542	9.363960e-01
1.904963	0.556554	1.492695	9.361411e-01
1.905063	0.556962	1.492848	9.358861e-01
1.905163	0.557370	1.493001	9.356310e-01
1.905263	0.557778	1.493154	9.353758e-01
1.905363	0.558186	1.493307	9.351205e-01
1.905463	0.558594	1.493459	9.348651e-01
1.905563	0.559002	1.493612	9.346096e-01
1.905663	0.559410	1.493764	9.343541e-01
1.905763	0.559818	1.493916	9.340984e-01
1.905863	0.560225	1.494068	9.338426e-01
1.905963	0.560633	1.494220	9.335868e-01
1.906063	0.561041	1.494372	9.333308e-01
1.906163	0.561448	1.494523	9.330748e-01
1.906263	0.561856	1.494674	9.328187e-01
1.906363	0.562263	1.494826	9.325624e-01
1.906463	0.562671	1.494977	9.323061e-01
1.906563	0.563078	1.495128	9.320497e-01
1.906663	0.563485	1.495278	9.317932e-01
1.906763	0.563893	1.495429	9.315365e-01
1.906863	0.564300	1.495580	9.312798e-01
1.906963	0.564707	1.495730	9.310230e-01
1.907063	0.565114	1.495880	9.307661e-01
1.907163	0.565521	1.496030	9.305092e-01
1.907263	0.565928	1.496180	9.302521e-01
1.907363	0.566335	1.496330	9.299949e-01
1.907463	0.566742	1.496480	9.297376e-01
1.907563	0.567149	1.496629	9.294803e-01
1.907663	0.567556	1.496778	9.292228e-01
1.907763	0.567962	1.496928	9.289653e-01
1.907863	0.568369	1.497077	9.287076e-01
1.907963	0.568776	1.497225	9.284499e-01
1.908063	0.569182	1.497374	9.281920e-01
1.908163	0.569589	1.497523	9.279341e-01
1.908263	0.569995	1.497671	9.276761e-01
1.908363	0.570402	1.497819	9.274180e-01
1.908463	0.570808	1.497968	9.271598e-01
1.908563	0.571214	1.498116	9.269014e-01
1.908663	0.571620	1.498263	9.266431e-01
1.908763	0.572027	1.498411	9.263846e-01
1.908863	0.572433	1.498559	9.261260e-01
1.908963	0.572839	1.498706	9.258673e-01
1.909063	0.573245	1.498853	9.256085e-01
1.909163	0.573651	1.499001	9.253496e-01
1.909263	0.574057	1.499148	9.250907e-01
1.909363	0.574463	1.499294	9.248316e-01
1.909463	0.574869	1.499441	9.245725e-01
1.909563	0.575274	1.499588	9.243132e-01
1.909663	0.575680	1.499734	9.240539e-01
1.909763	0.576086	1.499880	9.237945e-01
1.909863	0.576491	1.500026	9.235349e-01
1.909963	0.576897	1.500172	9.232753e-01
1.910063	0.577302	1.500318	9.230156e-01
1.910163	0.577708	1.500464	9.227558e-01
1.910263	0.578113	1.500609	9.224959e-01
1.910363	0.578519	1.500755	9.222359e-01
1.910464	0.578924	1.500900	9.219758e-01
1.910564	0.579329	1.501045	9.217157e-01
1.910664	0.579734	1.501190	9.214554e-01
1.910764	0.580139	1.501334	9.211950e-01
1.910864	0.580545	1.501479	9.209346e-01
1.910964	0.580950	1.501624	9.206740e-01
1.911064	0.581355	1.501768	9.204134e-01
1.911164	0.581759	1.501912	9.201526e-01
1.911264	0.582164	1.502056	9.198918e-01
1.911364	0.582569	1.502200	9.196308e-01
1.911464	0.582974	1.502344	9.193698e-01
1.911564	0.583379	1.502487	9.191087e-01
1.911664	0.583783	1.502631	9.188475e-01
1.911764	0.584188	1.502774	9.185862e-01
1.911864	0.584592	1.502917	9.183248e-01
1.911964	0.584997	1.503060	9.180633e-01
1.912064	0.585401	1.503203	9.178017e-01
1.912164	0.585806	1.503346	9.175401e-01
1.912264	0.586210	1.503488	9.172783e-01
1.912364	0.586614	1.503631	9.170164e-01
1.912464	0.587018	1.503773	9.167545e-01
1.912564	0.587423	1.503915	9.164924e-01
1.912664	0.587827	1.504057	9.162303e-01
1.912764	0.588231	1.504199	9.159681e-01
1.912864	0.588635	1.504340	9.157057e-01
1.912964	0.589039	1.504482	9.154433e-01
1.913064	0.589443	1.504623	9.151808e-01
1.913164	0.589846	1.504765	9.149182e-01
1.913264	0.590250	1.504906	9.146555e-01
1.913364	0.590654	1.505047	9.143927e-01
1.913464	0.591058	1.505187	9.141298e-01
1.913564	0.591461	1.505328	9.138668e-01
1.913664	0.591865	1.505469	9.136038e-01
1.913764	0.592268	1.505609	9.133406e-01
1.913864	0.592672	1.505749	9.130774e-01
1.913964	0.593075	1.505889	9.128140e-01
1.914064	0.593478	1.506029	9.125506e-01
1.914164	0.593882	1.506169	9.122870e-01
1.914264	0.594285	1.506308	9.120234e-01
1.914364	0.594688	1.506448	9.117597e-01
1.914464	0.595091	1.506587	9.114959e-01
1.914564	0.595494	1.506726	9.112320e-01
1.914664	0.595897	1.506865	9.109680e-01
1.914764	0.596300	1.507004	9.107039e-01
1.914864	0.596703	1.507143	9.104397e-01
1.914964	0.597106	1.507281	9.101754e-01
1.915064	0.597509	1.507420	9.099110e-01
1.915164	0.597912	1.507558	9.096466e-01
1.915264	0.598314	1.507696	9.093820e-01
1.915364	0.598717	1.507834	9.091174e-01
1.915464	0.599119	1.507972	9.088526e-01
1.915564	0.599522	1.508110	9.085878e-01
1.915664	0.599924	1.508247	9.083229e-01
1.915764	0.600327	1.508385	9.080578e-01
1.915864	0.600729	1.508522	9.077927e-01
1.915964	0.601131	1.508659	9.075275e-01
1.916064	0.601534	1.508796	9.072622e-01
1.916164	0.601936	1.508933	9.069968e-01
1.916264	0.602338	1.509069	9.067314e-01
1.916364	0.602740	1.509206	9.064658e-01
1.916464	0.603142	1.509342	9.062001e-01
1.916564	0.603544	1.509478	9.059344e-01
1.916664	0.603946	1.509614	9.056685e-01
1.916764	0.604348	1.509750	9.054026e-01
1.916864	0.604750	1.509886	9.051365e-01
1.916964	0.605151	1.510022	9.048704e-01
1.917064	0.605553	1.510157	9.046042e-01
1.917164	0.605955	1.510292	9.043379e-01
1.917264	0.606356	1.510428	9.040715e-01
1.917364	0.606758	1.510563	9.038050e-01
1.917464	0.607159	1.510697	9.035384e-01
1.917564	0.607561	1.510832	9.032717e-01
1.917664	0.607962	1.510967	9.030049e-01
1.917764	0.608363	1.511101	9.027380e-01
1.917864	0.608764	1.511235	9.024711e-01
1.917964	0.609166	1.511370	9.022040e-01
1.918064	0.609567	1.511504	9.019369e-01
1.918164	0.609968	1.511637	9.016697e-01
1.918264	0.610369	1.511771	9.014023e-01
1.918364	0.610770	1.511905	9.011349e-01
1.918464	0.611171	1.512038	9.008674e-01
1.918564	0.611571	1.512171	9.005998e-01
1.918664	0.611972	1.512304	9.003321e-01
1.918764	0.612373	1.512437	9.000643e-01
1.918864	0.612774	1.512570	8.997964e-01
1.918964	0.613174	1.512703	8.995285e-01
1.919064	0.613575	1.512835	8.992604e-01
1.919164	0.613975	1.512967	8.989922e-01
1.919264	0.614376	1.513100	8.987240e-01
1.919364	0.614776	1.513232	8.984556e-01
1.919464	0.615176	1.513364	8.981872e-01
1.919564	0.615577	1.513495	8.979187e-01
1.919664	0.615977	1.513627	8.976501e-01
1.919764	0.616377	1.513758	8.973814e-01
1.919864	0.616777	1.513890	8.971126e-01
1.919964	0.617177	1.514021	8.968437e-01
1.920064	0.617577	1.514152	8.965747e-01
1.920164	0.617977	1.514283	8.963056e-01
1.920264	0.618377	1.514413	8.960365e-01
1.920364	0.618777	1.514544	8.957672e-01
1.920464	0.619177	1.514674	8.954979e-01
1.920564	0.619576	1.514805	8.952284e-01
1.920664	0.619976	1.514935	8.949589e-01
1.920764	0.620376	1.515065	8.946893e-01
1.920864	0.620775	1.515195	8.944195e-01
1.920964	0.621175	1.515324	8.941497e-01
1.921064	0.621574	1.515454	8.938798e-01
1.921164	0.621973	1.515583	8.936098e-01
1.921264	0.622373	1.515712	8.933398e-01
1.921364	0.622772	1.515841	8.930696e-01
1.921464	0.623171	1.515970	8.927993e-01
1.921564	0.623570	1.516099	8.925290e-01
1.921664	0.623969	1.516228	8.922585e-01
1.921764	0.624368	1.516356	8.919880e-01
1.921864	0.624767	1.516485	8.917174e-01
1.921964	0.625166	1.516613	8.914466e-01
1.922064	0.625565	1.516741	8.911758e-01
1.922164	0.625964	1.516869	8.909049e-01
1.922264	0.626363	1.516996	8.906339e-01
1.922364	0.626761	1.517124	8.903628e-01
1.922464	0.627160	1.517252	8.900917e-01
1.922564	0.627558	1.517379	8.898204e-01
1.922664	0.627957	1.517506	8.895490e-01
1.922764	0.628355	1.517633	8.892776e-01
1.922864	0.628754	1.517760	8.890060e-01
1.922964	0.629152	1.517886	8.887344e-01
1.923064	0.629550	1.518013	8.884627e-01
1.923164	0.629949	1.518139	8.881908e-01
1.923264	0.630347	1.518266	8.879189e-01
1.923364	0.630745	1.518392	8.876469e-01
1.923464	0.631143	1.518518	8.873749e-01
1.923564	0.631541	1.518644	8.871027e-01
1.923664	0.631939	1.518769	8.868304e-01
1.923764	0.632337	1.518895	8.865580e-01
1.923864	0.632734	1.519020	8.862856e-01
1.923964	0.633132	1.519145	8.860130e-01
1.924064	0.633530	1.519270	8.857404e-01
1.924164	0.633928	1.519395	8.854677e-01
1.924264	0.634325	1.519520	8.851949e-01
1.924364	0.634723	1.519645	8.849219e-01
1.924464	0.635120	1.519769	8.846489e-01
1.924564	0.635517	1.519893	8.843758e-01
1.924664	0.635915	1.520017	8.841027e-01
1.924764	0.636312	1.520142	8.838294e-01
1.924864	0.636709	1.520265	8.835560e-01
1.924964	0.637107	1.520389	8.832826e-01
1.925064	0.637504	1.520513	8.830090e-01
1.925164	0.637901	1.520636	8.827354e-01
1.925264	0.638298	1.520759	8.824617e-01
1.925364	0.638695	1.520882	8.821878e-01
1.925464	0.639091	1.521005	8.819139e-01
1.925564	0.639488	1.521128	8.816399e-01
1.925664	0.639885	1.521251	8.813659e-01
1.925764	0.640282	1.521373	8.810917e-01
1.925864	0.640678	1.521496	8.808174e-01
1.925964	0.641075	1.521618	8.805430e-01
1.926064	0.641472	1.521740	8.802686e-01
1.926164	0.641868	1.521862	8.799940e-01
1.926264	0.642264	1.521984	8.797194e-01
1.926364	0.642661	1.522105	8.794447e-01
1.926464	0.643057	1.522227	8.791699e-01
1.926564	0.643453	1.522348	8.788950e-01
1.926664	0.643849	1.522469	8.786200e-01
1.926764	0.644246	1.522590	8.783449e-01
1.926864	0.644642	1.522711	8.780697e-01
1.926964	0.645038	1.522832	8.777944e-01
1.927064	0.645434	1.522953	8.775191e-01
1.927164	0.645829	1.523073	8.772436e-01
1.927264	0.646225	1.523193	8.769681e-01
1.927364	0.646621	1.523313	8.766925e-01
1.927464	0.647017	1.523433	8.764167e-01
1.927564	0.647412	1.523553	8.761409e-01
1.927664	0.647808	1.523673	8.758650e-01
1.927764	0.648203	1.523792	8.755890e-01
1.927864	0.648599	1.523912	8.753130e-01
1.927964	0.648994	1.524031	8.750368e-01
1.928064	0.649390	1.524150	8.747605e-01
1.928164	0.649785	1.524269	8.744842e-01
1.928264	0.650180	1.524388	8.742077e-01
1.928364	0.650575	1.524507	8.739312e-01
1.928464	0.650970	1.524625	8.736546e-01
1.928564	0.651365	1.524743	8.733779e-01
1.928664	0.651760	1.524862	8.731011e-01
1.928764	0.652155	1.524980	8.728242e-01
1.928864	0.652550	1.525097	8.725472e-01
1.928964	0.652945	1.525215	8.722701e-01
1.929064	0.653340	1.525333	8.719930e-01
1.929164	0.653735	1.525450	8.717157e-01
1.929264	0.654129	1.525568	8.714384e-01
1.929364	0.654524	1.525685	8.711609e-01
1.929464	0.654918	1.525802	8.708834e-01
1.929564	0.655313	1.525919	8.706058e-01
1.929664	0.655707	1.526035	8.703281e-01
1.929764	0.656101	1.526152	8.700503e-01
1.929864	0.656496	1.526268	8.697724e-01
1.929964	0.656890	1.526384	8.694945e-01
1.930064	0.657284	1.526500	8.692164e-01
1.930164	0.657678	1.526616	8.689383e-01
1.930264	0.658072	1.526732	8.686600e-01
1.930364	0.658466	1.526848	8.683817e-01
1.930464	0.658860	1.526963	8.681033e-01
1.930564	0.659254	1.527079	8.678248e-01
1.930664	0.659648	1.527194	8.675462e-01
1.930764	0.660041	1.527309	8.672675e-01
1.930864	0.660435	1.527424	8.669887e-01
1.930964	0.660829	1.527539	8.667098e-01
1.931064	0.661222	1.527653	8.664309e-01
1.931164	0.661616	1.527768	8.661518e-01
1.931264	0.662009	1.527882	8.658727e-01
1.931364	0.662403	1.527996	8.655934e-01
1.931464	0.662796	1.528110	8.653141e-01
1.931564	0.663189	1.528224	8.650347e-01
1.931664	0.663582	1.528338	8.647552e-01
1.931764	0.663975	1.528451	8.644756e-01
1.931864	0.664369	1.528565	8.641960e-01
1.931964	0.664762	1.528678	8.639162e-01
1.932064	0.665154	1.528791	8.636364e-01
1.932164	0.665547	1.528904	8.633564e-01
1.932264	0.665940	1.529017	8.630764e-01
1.932364	0.666333	1.529129	8.627963e-01
1.932464	0.666726	1.529242	8.625160e-01
1.932564	0.667118	1.529354	8.622357e-01
1.932664	0.667511	1.529466	8.619554e-01
1.932764	0.667903	1.529578	8.616749e-01
1.932864	0.668296	1.529690	8.613943e-01
1.932964	0.668688	1.529802	8.611136e-01
1.933064	0.669081	1.529914	8.608329e-01
1.933164	0.669473	1.530025	8.605521e-01
1.933264	0.669865	1.530136	8.602711e-01
1.933364	0.670257	1.530247	8.599901e-01
1.933464	0.670649	1.530358	8.597090e-01
1.933564	0.671041	1.530469	8.594278e-01
1.933664	0.671433	1.530580	8.591465e-01
1.933764	0.671825	1.530690	8.588652e-01
1.933864	0.672217	1.530801	8.585837e-01
1.933964	0.672609	1.530911	8.583022e-01
1.934064	0.673001	1.531021	8.580205e-01
1.934164	0.673392	1.531131	8.577388e-01
1.934264	0.673784	1.531241	8.574570e-01
1.934364	0.674176	1.531351	8.571751e-01
1.934464	0.674567	1.531460	8.568931e-01
1.934564	0.674958	1.531569	8.566110e-01
1.934664	0.675350	1.531679	8.563288e-01
1.934764	0.675741	1.531788	8.560466e-01
1.934864	0.676132	1.531897	8.557642e-01
1.934964	0.676524	1.532005	8.554818e-01
1.935064	0.676915	1.532114	8.551992e-01
1.935164	0.677306	1.532222	8.549166e-01
1.935264	0.677697	1.532331	8.546339e-01
1.935364	0.678088	1.532439	8.543511e-01
1.935464	0.678479	1.532547	8.540682e-01
1.935564	0.678869	1.532655	8.537853e-01
1.935664	0.679260	1.532762	8.535022e-01
1.935764	0.679651	1.532870	8.532191e-01
1.935864	0.680041	1.532977	8.529358e-01
1.935964	0.680432	1.533084	8.526525e-01
1.936064	0.680822	1.533192	8.523691e-01
1.936164	0.681213	1.533298	8.520856e-01
1.936264	0.681603	1.533405	8.518020e-01
1.936364	0.681994	1.533512	8.515183e-01
1.936464	0.682384	1.533618	8.512345e-01
1.936564	0.682774	1.533725	8.509507e-01
1.936664	0.683164	1.533831	8.506667e-01
1.936764	0.683554	1.533937	8.503827e-01
1.936864	0.683944	1.534043	8.500986e-01
1.936964	0.684334	1.534149	8.498143e-01
1.937064	0.684724	1.534254	8.495300e-01
1.937164	0.685114	1.534360	8.492456e-01
1.937264	0.685504	1.534465	8.489612e-01
1.937364	0.685893	1.534570	8.486766e-01
1.937464	0.686283	1.534675	8.483919e-01
1.937564	0.686673	1.534780	8.481072e-01
1.937664	0.687062	1.534884	8.478224e-01
1.937764	0.687452	1.534989	8.475374e-01
1.937864	0.687841	1.535093	8.472524e-01
1.937964	0.688230	1.535198	8.469673e-01
1.938064	0.688620	1.535302	8.466822e-01
1.938164	0.689009	1.535406	8.463969e-01
1.938264	0.689398	1.535509	8.461115e-01
1.938364	0.689787	1.535613	8.458261e-01
1.938464	0.690176	1.535716	8.455405e-01
1.938564	0.690565	1.535820	8.452549e-01
1.938664	0.690954	1.535923	8.449692e-01
1.938764	0.691343	1.536026	8.446834e-01
1.938864	0.691731	1.536129	8.443975e-01
1.938964	0.692120	1.536232	8.441115e-01
1.939064	0.692509	1.536334	8.438254e-01
1.939164	0.692897	1.536437	8.435393e-01
1.939264	0.693286	1.536539	8.432530e-01
1.939364	0.693674	1.536641	8.429667e-01
1.939464	0.694063	1.536743	8.426803e-01
1.939564	0.694451	1.536845	8.423938e-01
1.939664	0.694839	1.536946	8.421072e-01
1.939764	0.695227	1.537048	8.418205e-01
1.939864	0.695616	1.537149	8.415337e-01
1.939964	0.696004	1.537250	8.412469e-01
1.940064	0.696392	1.537352	8.409599e-01
1.940164	0.696780	1.537452	8.406729e-01
1.940264	0.697167	1.537553	8.403858e-01
1.940364	0.697555	1.537654	8.400986e-01
1.940465	0.697943	1.537754	8.398113e-01
1.940565	0.698331	1.537855	8.395239e-01
1.940665	0.698718	1.537955	8.392364e-01
1.940765	0.699106	1.538055	8.389488e-01
1.940865	0.699493	1.538155	8.386612e-01
1.940965	0.699881	1.538254	8.383734e-01
1.941065	0.700268	1.538354	8.380856e-01
1.941165	0.700656	1.538453	8.377977e-01
1.941265	0.701043	1.538553	8.375097e-01
1.941365	0.701430	1.538652	8.372216e-01
1.941465	0.701817	1.538751	8.369334e-01
1.941565	0.702204	1.538849	8.366452e-01
1.941665	0.702591	1.538948	8.363568e-01
1.941765	0.702978	1.539047	8.360684e-01
1.941865	0.703365	1.539145	8.357799e-01
1.941965	0.703752	1.539243	8.354912e-01
1.942065	0.704139	1.539341	8.352025e-01
1.942165	0.704525	1.539439	8.349138e-01
1.942265	0.704912	1.539537	8.346249e-01
1.942365	0.705298	1.539634	8.343359e-01
1.942465	0.705685	1.539732	8.340469e-01
1.942565	0.706071	1.539829	8.337577e-01
1.942665	0.706458	1.539926	8.334685e-01
1.942765	0.706844	1.540023	8.331792e-01
1.942865	0.707230	1.540120	8.328898e-01
1.942965	0.707616	1.540217	8.326003e-01
1.943065	0.708003	1.540313	8.323107e-01
1.943165	0.708389	1.540410	8.320210e-01
1.943265	0.708775	1.540506	8.317313e-01
1.943365	0.709160	1.540602	8.314415e-01
1.943465	0.709546	1.540698	8.311515e-01
1.943565	0.709932	1.540794	8.308615e-01
1.943665	0.710318	1.540889	8.305714e-01
1.943765	0.710703	1.540985	8.302812e-01
1.943865	0.711089	1.541080	8.299910e-01
1.943965	0.711475	1.541175	8.297006e-01
1.944065	0.711860	1.541270	8.294102e-01
1.944165	0.712245	1.541365	8.291196e-01
1.944265	0.712631	1.541460	8.288290e-01
1.944365	0.713016	1.541554	8.285383e-01
1.944465	0.713401	1.541649	8.282475e-01
1.944565	0.713786	1.541743	8.279566e-01
1.944665	0.714172	1.541837	8.276656e-01
1.944765	0.714557	1.541931	8.273746e-01
1.944865	0.714942	1.542025	8.270834e-01
1.944965	0.715326	1.542119	8.267922e-01
1.945065	0.715711	1.542212	8.265009e-01
1.945165	0.716096	1.542305	8.262095e-01
1.945265	0.716481	1.542399	8.259180e-01
1.945365	0.716865	1.542492	8.256264e-01
1.945465	0.717250	1.542585	8.253347e-01
1.945565	0.717634	1.542677	8.250430e-01
1.945665	0.718019	1.542770	8.247511e-01
1.945765	0.718403	1.542862	8.244592e-01
1.945865	0.718788	1.542955	8.241672e-01
1.945965	0.719172	1.543047	8.238751e-01
1.946065	0.719556	1.543139	8.235829e-01
1.946165	0.719940	1.543231	8.232906e-01
1.946265	0.720324	1.543322	8.229983e-01
1.946365	0.720708	1.543414	8.227058e-01
1.946465	0.721092	1.543505	8.224133e-01
1.946565	0.721476	1.543597	8.221207e-01
1.946665	0.721860	1.543688	8.218280e-01
1.946765	0.722243	1.543779	8.215352e-01
1.946865	0.722627	1.543869	8.212423e-01
1.946965	0.723011	1.543960	8.209493e-01
1.947065	0.723394	1.544051	8.206563e-01
1.947165	0.723778	1.544141	8.203631e-01
1.947265	0.724161	1.544231	8.200699e-01
1.947365	0.724544	1.544321	8.197766e-01
1.947465	0.724928	1.544411	8.194832e-01
1.947565	0.725311	1.544501	8.191897e-01
1.947665	0.725694	1.544590	8.188961e-01
1.947765	0.726077	1.544680	8.186025e-01
1.947865	0.726460	1.544769	8.183087e-01
1.947965	0.726843	1.544858	8.180149e-01
1.948065	0.727226	1.544947	8.177210e-01
1.948165	0.727609	1.545036	8.174270e-01
1.948265	0.727992	1.545124	8.171329e-01
1.948365	0.728374	1.545213	8.168387e-01
1.948465	0.728757	1.545301	8.165444e-01
1.948565	0.729139	1.545390	8.162501e-01
1.948665	0.729522	1.545478	8.159557e-01
1.948765	0.729904	1.545566	8.156611e-01
1.948865	0.730287	1.545653	8.153665e-01
1.948965	0.730669	1.545741	8.150718e-01
1.949065	0.731051	1.545828	8.147771e-01
1.949165	0.731433	1.545916	8.144822e-01
1.949265	0.731816	1.546003	8.141872e-01
1.949365	0.732198	1.546090	8.138922e-01
1.949465	0.732580	1.546177	8.135971e-01
1.949565	0.732961	1.546263	8.133019e-01
1.949665	0.733343	1.546350	8.130066e-01
1.949765	0.733725	1.546436	8.127112e-01
1.949865	0.734107	1.546522	8.124157e-01
1.949965	0.734488	1.546609	8.121202e-01
1.950065	0.734870	1.546694	8.118245e-01
1.950165	0.735251	1.546780	8.115288e-01
1.950265	0.735633	1.546866	8.112330e-01
1.950365	0.736014	1.546951	8.109371e-01
1.950465	0.736396	1.547037	8.106411e-01
1.950565	0.736777	1.547122	8.103450e-01
1.950665	0.737158	1.547207	8.100489e-01
1.950765	0.737539	1.547292	8.097526e-01
1.950865	0.737920	1.547376	8.094563e-01
1.950965	0.738301	1.547461	8.091599e-01
1.951065	0.738682	1.547545	8.088634e-01
1.951165	0.739063	1.547630	8.085668e-01
1.951265	0.739444	1.547714	8.082701e-01
1.951365	0.739824	1.547798	8.079734e-01
1.951465	0.740205	1.547882	8.076765e-01
1.951565	0.740586	1.547965	8.073796e-01
1.951665	0.740966	1.548049	8.070826e-01
1.951765	0.741347	1.548132	8.067855e-01
1.951865	0.741727	1.548215	8.064883e-01
1.951965	0.742107	1.548298	8.061910e-01
1.952065	0.742488	1.548381	8.058937e-01
1.952165	0.742868	1.548464	8.055962e-01
1.952265	0.743248	1.548547	8.052987e-01
1.952365	0.743628	1.548629	8.050011e-01
1.952465	0.744008	1.548711	8.047034e-01
1.952565	0.744388	1.548793	8.044056e-01
1.952665	0.744768	1.548875	8.041077e-01
1.952765	0.745148	1.548957	8.038098e-01
1.952865	0.745527	1.549039	8.035117e-01
1.952965	0.745907	1.549121	8.032136e-01
1.953065	0.746287	1.549202	8.029154e-01
1.953165	0.746666	1.549283	8.026171e-01
1.953265	0.747045	1.549364	8.023187e-01
1.953365	0.747425	1.549445	8.020202e-01
1.953465	0.747804	1.549526	8.017217e-01
1.953565	0.748183	1.549606	8.014230e-01
1.953665	0.748563	1.549687	8.011243e-01
1.953765	0.748942	1.549767	8.008255e-01
1.953865	0.749321	1.549847	8.005266e-01
1.953965	0.749700	1.549927	8.002276e-01
1.954065	0.750079	1.550007	7.999286e-01
1.954165	0.750458	1.550087	7.996294e-01
1.954265	0.750836	1.550167	7.993302e-01
1.954365	0.751215	1.550246	7.990309e-01
1.954465	0.751594	1.550325	7.987315e-01
1.954565	0.751972	1.550404	7.984320e-01
1.954665	0.752351	1.550483	7.981324e-01
1.954765	0.752729	1.550562	7.978327e-01
1.954865	0.753108	1.550641	7.975330e-01
