# Comparação: Solução Numérica vs Solução Analítica
# θ₀ = 0.7854 rad (45.0 graus)
# t(s)	theta_num(rad)	theta_anal(rad)	diferenca(rad)
1.937664	0.709806	0.767442	5.763648e-02
1.937764	0.709906	0.767494	5.758836e-02
1.937864	0.710006	0.767547	5.754024e-02
1.937964	0.710107	0.767599	5.749211e-02
1.938064	0.710207	0.767651	5.744396e-02
1.938164	0.710307	0.767703	5.739580e-02
1.938264	0.710407	0.767755	5.734763e-02
1.938364	0.710507	0.767806	5.729945e-02
1.938464	0.710607	0.767858	5.725126e-02
1.938564	0.710707	0.767910	5.720306e-02
1.938664	0.710807	0.767961	5.715485e-02
1.938764	0.710906	0.768013	5.710662e-02
1.938864	0.711006	0.768064	5.705838e-02
1.938964	0.711106	0.768116	5.701014e-02
1.939064	0.711205	0.768167	5.696188e-02
1.939164	0.711305	0.768218	5.691361e-02
1.939264	0.711404	0.768269	5.686532e-02
1.939364	0.711503	0.768320	5.681703e-02
1.939464	0.711603	0.768371	5.676873e-02
1.939564	0.711702	0.768422	5.672041e-02
1.939664	0.711801	0.768473	5.667208e-02
1.939764	0.711900	0.768524	5.662375e-02
1.939864	0.711999	0.768575	5.657540e-02
1.939964	0.712098	0.768625	5.652703e-02
1.940064	0.712197	0.768676	5.647866e-02
1.940164	0.712296	0.768726	5.643028e-02
1.940264	0.712395	0.768777	5.638188e-02
1.940364	0.712493	0.768827	5.633348e-02
1.940465	0.712592	0.768877	5.628506e-02
1.940565	0.712691	0.768927	5.623663e-02
1.940665	0.712789	0.768977	5.618819e-02
1.940765	0.712888	0.769027	5.613974e-02
1.940865	0.712986	0.769077	5.609128e-02
1.940965	0.713084	0.769127	5.604280e-02
1.941065	0.713183	0.769177	5.599432e-02
1.941165	0.713281	0.769227	5.594582e-02
1.941265	0.713379	0.769276	5.589731e-02
1.941365	0.713477	0.769326	5.584879e-02
1.941465	0.713575	0.769375	5.580026e-02
1.941565	0.713673	0.769425	5.575172e-02
1.941665	0.713771	0.769474	5.570317e-02
1.941765	0.713869	0.769523	5.565460e-02
1.941865	0.713966	0.769572	5.560603e-02
1.941965	0.714064	0.769622	5.555744e-02
1.942065	0.714162	0.769671	5.550884e-02
1.942165	0.714259	0.769719	5.546023e-02
1.942265	0.714357	0.769768	5.541161e-02
1.942365	0.714454	0.769817	5.536298e-02
1.942465	0.714552	0.769866	5.531434e-02
1.942565	0.714649	0.769915	5.526569e-02
1.942665	0.714746	0.769963	5.521702e-02
1.942765	0.714843	0.770012	5.516834e-02
1.942865	0.714940	0.770060	5.511966e-02
1.942965	0.715037	0.770108	5.507096e-02
1.943065	0.715134	0.770157	5.502225e-02
1.943165	0.715231	0.770205	5.497352e-02
1.943265	0.715328	0.770253	5.492479e-02
1.943365	0.715425	0.770301	5.487605e-02
1.943465	0.715522	0.770349	5.482729e-02
1.943565	0.715618	0.770397	5.477853e-02
1.943665	0.715715	0.770445	5.472975e-02
1.943765	0.715811	0.770492	5.468096e-02
1.943865	0.715908	0.770540	5.463216e-02
1.943965	0.716004	0.770588	5.458335e-02
1.944065	0.716101	0.770635	5.453453e-02
1.944165	0.716197	0.770683	5.448569e-02
1.944265	0.716293	0.770730	5.443685e-02
1.944365	0.716389	0.770777	5.438799e-02
1.944465	0.716485	0.770824	5.433912e-02
1.944565	0.716581	0.770872	5.429024e-02
1.944665	0.716677	0.770919	5.424135e-02
1.944765	0.716773	0.770966	5.419245e-02
1.944865	0.716869	0.771012	5.414354e-02
1.944965	0.716965	0.771059	5.409462e-02
1.945065	0.717060	0.771106	5.404568e-02
1.945165	0.717156	0.771153	5.399674e-02
1.945265	0.717252	0.771199	5.394778e-02
1.945365	0.717347	0.771246	5.389881e-02
1.945465	0.717442	0.771292	5.384983e-02
1.945565	0.717538	0.771339	5.380084e-02
1.945665	0.717633	0.771385	5.375184e-02
1.945765	0.717728	0.771431	5.370283e-02
1.945865	0.717824	0.771477	5.365381e-02
1.945965	0.717919	0.771523	5.360477e-02
1.946065	0.718014	0.771569	5.355573e-02
1.946165	0.718109	0.771615	5.350667e-02
1.946265	0.718204	0.771661	5.345760e-02
1.946365	0.718298	0.771707	5.340852e-02
1.946465	0.718393	0.771753	5.335943e-02
1.946565	0.718488	0.771798	5.331033e-02
1.946665	0.718583	0.771844	5.326121e-02
1.946765	0.718677	0.771889	5.321209e-02
1.946865	0.718772	0.771935	5.316296e-02
1.946965	0.718866	0.771980	5.311381e-02
1.947065	0.718961	0.772025	5.306465e-02
1.947165	0.719055	0.772070	5.301548e-02
1.947265	0.719149	0.772116	5.296630e-02
1.947365	0.719243	0.772161	5.291711e-02
1.947465	0.719338	0.772205	5.286791e-02
1.947565	0.719432	0.772250	5.281870e-02
1.947665	0.719526	0.772295	5.276947e-02
1.947765	0.719620	0.772340	5.272024e-02
1.947865	0.719713	0.772384	5.267099e-02
1.947965	0.719807	0.772429	5.262173e-02
1.948065	0.719901	0.772474	5.257246e-02
1.948165	0.719995	0.772518	5.252319e-02
1.948265	0.720088	0.772562	5.247389e-02
1.948365	0.720182	0.772607	5.242459e-02
1.948465	0.720275	0.772651	5.237528e-02
1.948565	0.720369	0.772695	5.232596e-02
1.948665	0.720462	0.772739	5.227662e-02
1.948765	0.720555	0.772783	5.222727e-02
1.948865	0.720649	0.772827	5.217792e-02
1.948965	0.720742	0.772870	5.212855e-02
1.949065	0.720835	0.772914	5.207917e-02
1.949165	0.720928	0.772958	5.202978e-02
1.949265	0.721021	0.773001	5.198038e-02
1.949365	0.721114	0.773045	5.193096e-02
1.949465	0.721207	0.773088	5.188154e-02
1.949565	0.721300	0.773132	5.183210e-02
1.949665	0.721392	0.773175	5.178266e-02
1.949765	0.721485	0.773218	5.173320e-02
1.949865	0.721578	0.773261	5.168373e-02
1.949965	0.721670	0.773304	5.163425e-02
1.950065	0.721762	0.773347	5.158476e-02
1.950165	0.721855	0.773390	5.153526e-02
1.950265	0.721947	0.773433	5.148575e-02
1.950365	0.722039	0.773476	5.143623e-02
1.950465	0.722132	0.773518	5.138669e-02
1.950565	0.722224	0.773561	5.133715e-02
1.950665	0.722316	0.773603	5.128759e-02
1.950765	0.722408	0.773646	5.123802e-02
1.950865	0.722500	0.773688	5.118844e-02
1.950965	0.722592	0.773731	5.113885e-02
1.951065	0.722683	0.773773	5.108925e-02
1.951165	0.722775	0.773815	5.103964e-02
1.951265	0.722867	0.773857	5.099002e-02
1.951365	0.722959	0.773899	5.094039e-02
1.951465	0.723050	0.773941	5.089074e-02
1.951565	0.723142	0.773983	5.084109e-02
1.951665	0.723233	0.774024	5.079142e-02
1.951765	0.723324	0.774066	5.074174e-02
1.951865	0.723416	0.774108	5.069205e-02
1.951965	0.723507	0.774149	5.064235e-02
1.952065	0.723598	0.774191	5.059264e-02
1.952165	0.723689	0.774232	5.054292e-02
1.952265	0.723780	0.774273	5.049319e-02
1.952365	0.723871	0.774315	5.044344e-02
1.952465	0.723962	0.774356	5.039369e-02
1.952565	0.724053	0.774397	5.034392e-02
1.952665	0.724144	0.774438	5.029415e-02
1.952765	0.724234	0.774479	5.024436e-02
1.952865	0.724325	0.774519	5.019456e-02
1.952965	0.724416	0.774560	5.014475e-02
1.953065	0.724506	0.774601	5.009493e-02
1.953165	0.724596	0.774642	5.004510e-02
1.953265	0.724687	0.774682	4.999526e-02
1.953365	0.724777	0.774723	4.994540e-02
1.953465	0.724867	0.774763	4.989554e-02
1.953565	0.724958	0.774803	4.984566e-02
1.953665	0.725048	0.774843	4.979578e-02
1.953765	0.725138	0.774884	4.974588e-02
1.953865	0.725228	0.774924	4.969597e-02
1.953965	0.725318	0.774964	4.964605e-02
1.954065	0.725408	0.775004	4.959612e-02
1.954165	0.725497	0.775044	4.954618e-02
1.954265	0.725587	0.775083	4.949623e-02
1.954365	0.725677	0.775123	4.944626e-02
1.954465	0.725766	0.775163	4.939629e-02
1.954565	0.725856	0.775202	4.934631e-02
1.954665	0.725945	0.775242	4.929631e-02
1.954765	0.726035	0.775281	4.924630e-02
1.954865	0.726124	0.775320	4.919629e-02
1.954965	0.726213	0.775360	4.914626e-02
1.955065	0.726303	0.775399	4.909622e-02
1.955165	0.726392	0.775438	4.904617e-02
1.955265	0.726481	0.775477	4.899611e-02
1.955365	0.726570	0.775516	4.894603e-02
1.955465	0.726659	0.775555	4.889595e-02
1.955565	0.726748	0.775593	4.884586e-02
1.955665	0.726836	0.775632	4.879575e-02
1.955765	0.726925	0.775671	4.874564e-02
1.955865	0.727014	0.775709	4.869551e-02
1.955965	0.727102	0.775748	4.864537e-02
1.956065	0.727191	0.775786	4.859522e-02
1.956165	0.727280	0.775825	4.854506e-02
1.956265	0.727368	0.775863	4.849489e-02
1.956365	0.727456	0.775901	4.844471e-02
1.956465	0.727545	0.775939	4.839452e-02
1.956565	0.727633	0.775977	4.834432e-02
1.956665	0.727721	0.776015	4.829410e-02
1.956765	0.727809	0.776053	4.824388e-02
1.956865	0.727897	0.776091	4.819364e-02
1.956965	0.727985	0.776128	4.814339e-02
1.957065	0.728073	0.776166	4.809314e-02
1.957165	0.728161	0.776204	4.804287e-02
1.957265	0.728249	0.776241	4.799259e-02
1.957365	0.728336	0.776279	4.794230e-02
1.957465	0.728424	0.776316	4.789200e-02
1.957565	0.728512	0.776353	4.784169e-02
1.957665	0.728599	0.776390	4.779137e-02
1.957765	0.728686	0.776428	4.774103e-02
1.957865	0.728774	0.776465	4.769069e-02
1.957965	0.728861	0.776502	4.764033e-02
1.958065	0.728948	0.776538	4.758997e-02
1.958165	0.729036	0.776575	4.753959e-02
1.958265	0.729123	0.776612	4.748920e-02
1.958365	0.729210	0.776649	4.743880e-02
1.958465	0.729297	0.776685	4.738839e-02
1.958565	0.729384	0.776722	4.733797e-02
1.958665	0.729471	0.776758	4.728754e-02
1.958765	0.729557	0.776794	4.723710e-02
1.958865	0.729644	0.776831	4.718665e-02
1.958965	0.729731	0.776867	4.713619e-02
1.959065	0.729817	0.776903	4.708571e-02
1.959165	0.729904	0.776939	4.703523e-02
1.959265	0.729990	0.776975	4.698473e-02
1.959365	0.730077	0.777011	4.693423e-02
1.959465	0.730163	0.777047	4.688371e-02
1.959565	0.730249	0.777083	4.683318e-02
1.959665	0.730336	0.777118	4.678264e-02
1.959765	0.730422	0.777154	4.673209e-02
1.959865	0.730508	0.777189	4.668153e-02
1.959965	0.730594	0.777225	4.663096e-02
1.960065	0.730680	0.777260	4.658038e-02
1.960165	0.730766	0.777295	4.652978e-02
1.960265	0.730851	0.777331	4.647918e-02
1.960365	0.730937	0.777366	4.642857e-02
1.960465	0.731023	0.777401	4.637794e-02
1.960565	0.731108	0.777436	4.632730e-02
1.960665	0.731194	0.777471	4.627666e-02
1.960765	0.731279	0.777505	4.622600e-02
1.960865	0.731365	0.777540	4.617533e-02
1.960965	0.731450	0.777575	4.612465e-02
1.961065	0.731536	0.777609	4.607396e-02
1.961165	0.731621	0.777644	4.602326e-02
1.961265	0.731706	0.777678	4.597255e-02
1.961365	0.731791	0.777713	4.592183e-02
1.961465	0.731876	0.777747	4.587110e-02
1.961565	0.731961	0.777781	4.582035e-02
1.961665	0.732046	0.777815	4.576960e-02
1.961765	0.732131	0.777850	4.571883e-02
1.961865	0.732215	0.777884	4.566806e-02
1.961965	0.732300	0.777917	4.561727e-02
1.962065	0.732385	0.777951	4.556648e-02
1.962165	0.732469	0.777985	4.551567e-02
1.962265	0.732554	0.778019	4.546485e-02
1.962365	0.732638	0.778052	4.541402e-02
1.962465	0.732723	0.778086	4.536318e-02
1.962565	0.732807	0.778119	4.531233e-02
1.962665	0.732891	0.778153	4.526147e-02
1.962765	0.732975	0.778186	4.521059e-02
1.962865	0.733059	0.778219	4.515971e-02
1.962965	0.733144	0.778252	4.510882e-02
1.963065	0.733227	0.778285	4.505791e-02
1.963165	0.733311	0.778318	4.500700e-02
1.963265	0.733395	0.778351	4.495607e-02
1.963365	0.733479	0.778384	4.490514e-02
1.963465	0.733563	0.778417	4.485419e-02
1.963565	0.733646	0.778450	4.480323e-02
1.963665	0.733730	0.778482	4.475226e-02
1.963765	0.733813	0.778515	4.470129e-02
1.963865	0.733897	0.778547	4.465030e-02
1.963965	0.733980	0.778580	4.459929e-02
1.964065	0.734064	0.778612	4.454828e-02
1.964165	0.734147	0.778644	4.449726e-02
1.964265	0.734230	0.778676	4.444623e-02
1.964365	0.734313	0.778708	4.439519e-02
1.964465	0.734396	0.778740	4.434413e-02
1.964565	0.734479	0.778772	4.429307e-02
1.964665	0.734562	0.778804	4.424199e-02
1.964765	0.734645	0.778836	4.419091e-02
1.964865	0.734728	0.778868	4.413981e-02
1.964965	0.734811	0.778899	4.408870e-02
1.965065	0.734893	0.778931	4.403759e-02
1.965165	0.734976	0.778962	4.398646e-02
1.965265	0.735058	0.778994	4.393532e-02
1.965365	0.735141	0.779025	4.388417e-02
1.965465	0.735223	0.779056	4.383301e-02
1.965565	0.735306	0.779087	4.378184e-02
1.965665	0.735388	0.779118	4.373066e-02
1.965765	0.735470	0.779149	4.367947e-02
1.965865	0.735552	0.779180	4.362826e-02
1.965965	0.735634	0.779211	4.357705e-02
1.966065	0.735716	0.779242	4.352583e-02
1.966165	0.735798	0.779273	4.347459e-02
1.966265	0.735880	0.779303	4.342335e-02
1.966365	0.735962	0.779334	4.337209e-02
1.966465	0.736044	0.779364	4.332082e-02
1.966565	0.736125	0.779395	4.326955e-02
1.966665	0.736207	0.779425	4.321826e-02
1.966765	0.736288	0.779455	4.316696e-02
1.966865	0.736370	0.779485	4.311565e-02
1.966965	0.736451	0.779516	4.306433e-02
1.967065	0.736533	0.779546	4.301300e-02
1.967165	0.736614	0.779576	4.296166e-02
1.967265	0.736695	0.779605	4.291031e-02
1.967365	0.736776	0.779635	4.285895e-02
1.967465	0.736857	0.779665	4.280758e-02
1.967565	0.736938	0.779695	4.275620e-02
1.967665	0.737019	0.779724	4.270480e-02
1.967765	0.737100	0.779754	4.265340e-02
1.967865	0.737181	0.779783	4.260199e-02
1.967965	0.737262	0.779812	4.255056e-02
1.968065	0.737342	0.779842	4.249913e-02
1.968165	0.737423	0.779871	4.244768e-02
1.968265	0.737504	0.779900	4.239622e-02
1.968365	0.737584	0.779929	4.234476e-02
1.968465	0.737664	0.779958	4.229328e-02
1.968565	0.737745	0.779987	4.224179e-02
1.968665	0.737825	0.780015	4.219029e-02
1.968765	0.737905	0.780044	4.213878e-02
1.968865	0.737986	0.780073	4.208726e-02
1.968965	0.738066	0.780101	4.203573e-02
1.969065	0.738146	0.780130	4.198419e-02
1.969165	0.738226	0.780158	4.193264e-02
1.969265	0.738305	0.780187	4.188108e-02
1.969365	0.738385	0.780215	4.182951e-02
1.969465	0.738465	0.780243	4.177792e-02
1.969565	0.738545	0.780271	4.172633e-02
1.969665	0.738624	0.780299	4.167473e-02
1.969765	0.738704	0.780327	4.162311e-02
1.969865	0.738783	0.780355	4.157149e-02
1.969965	0.738863	0.780383	4.151985e-02
1.970065	0.738942	0.780410	4.146821e-02
1.970165	0.739022	0.780438	4.141655e-02
1.970265	0.739101	0.780466	4.136488e-02
1.970365	0.739180	0.780493	4.131320e-02
1.970465	0.739259	0.780521	4.126152e-02
1.970566	0.739338	0.780548	4.120982e-02
1.970666	0.739417	0.780575	4.115811e-02
1.970766	0.739496	0.780602	4.110639e-02
1.970866	0.739575	0.780629	4.105466e-02
1.970966	0.739654	0.780656	4.100292e-02
1.971066	0.739732	0.780683	4.095117e-02
1.971166	0.739811	0.780710	4.089941e-02
1.971266	0.739889	0.780737	4.084764e-02
1.971366	0.739968	0.780764	4.079586e-02
1.971466	0.740046	0.780790	4.074406e-02
1.971566	0.740125	0.780817	4.069226e-02
1.971666	0.740203	0.780844	4.064045e-02
1.971766	0.740281	0.780870	4.058862e-02
1.971866	0.740359	0.780896	4.053679e-02
1.971966	0.740438	0.780923	4.048495e-02
1.972066	0.740516	0.780949	4.043309e-02
1.972166	0.740594	0.780975	4.038122e-02
1.972266	0.740672	0.781001	4.032935e-02
1.972366	0.740749	0.781027	4.027746e-02
1.972466	0.740827	0.781053	4.022557e-02
1.972566	0.740905	0.781079	4.017366e-02
1.972666	0.740982	0.781104	4.012174e-02
1.972766	0.741060	0.781130	4.006981e-02
1.972866	0.741138	0.781155	4.001787e-02
1.972966	0.741215	0.781181	3.996593e-02
1.973066	0.741292	0.781206	3.991397e-02
1.973166	0.741370	0.781232	3.986200e-02
1.973266	0.741447	0.781257	3.981002e-02
1.973366	0.741524	0.781282	3.975803e-02
1.973466	0.741601	0.781307	3.970603e-02
1.973566	0.741678	0.781332	3.965402e-02
1.973666	0.741755	0.781357	3.960199e-02
1.973766	0.741832	0.781382	3.954996e-02
1.973866	0.741909	0.781407	3.949792e-02
1.973966	0.741986	0.781432	3.944587e-02
1.974066	0.742063	0.781456	3.939380e-02
1.974166	0.742139	0.781481	3.934173e-02
1.974266	0.742216	0.781505	3.928965e-02
1.974366	0.742292	0.781530	3.923755e-02
1.974466	0.742369	0.781554	3.918545e-02
1.974566	0.742445	0.781578	3.913333e-02
1.974666	0.742521	0.781603	3.908121e-02
1.974766	0.742598	0.781627	3.902907e-02
1.974866	0.742674	0.781651	3.897693e-02
1.974966	0.742750	0.781675	3.892477e-02
1.975066	0.742826	0.781699	3.887261e-02
1.975166	0.742902	0.781723	3.882043e-02
1.975266	0.742978	0.781746	3.876824e-02
1.975366	0.743054	0.781770	3.871604e-02
1.975466	0.743130	0.781793	3.866384e-02
1.975566	0.743205	0.781817	3.861162e-02
1.975666	0.743281	0.781840	3.855939e-02
1.975766	0.743357	0.781864	3.850715e-02
1.975866	0.743432	0.781887	3.845490e-02
1.975966	0.743508	0.781910	3.840264e-02
1.976066	0.743583	0.781933	3.835037e-02
1.976166	0.743658	0.781956	3.829809e-02
1.976266	0.743734	0.781979	3.824580e-02
1.976366	0.743809	0.782002	3.819350e-02
1.976466	0.743884	0.782025	3.814119e-02
1.976566	0.743959	0.782048	3.808887e-02
1.976666	0.744034	0.782070	3.803654e-02
1.976766	0.744109	0.782093	3.798420e-02
1.976866	0.744184	0.782116	3.793184e-02
1.976966	0.744258	0.782138	3.787948e-02
1.977066	0.744333	0.782160	3.782711e-02
1.977166	0.744408	0.782183	3.777473e-02
1.977266	0.744482	0.782205	3.772233e-02
1.977366	0.744557	0.782227	3.766993e-02
1.977466	0.744631	0.782249	3.761752e-02
1.977566	0.744706	0.782271	3.756509e-02
1.977666	0.744780	0.782293	3.751266e-02
1.977766	0.744854	0.782315	3.746021e-02
1.977866	0.744929	0.782336	3.740776e-02
1.977966	0.745003	0.782358	3.735530e-02
1.978066	0.745077	0.782380	3.730282e-02
1.978166	0.745151	0.782401	3.725034e-02
1.978266	0.745225	0.782423	3.719784e-02
1.978366	0.745299	0.782444	3.714533e-02
1.978466	0.745372	0.782465	3.709282e-02
1.978566	0.745446	0.782486	3.704029e-02
1.978666	0.745520	0.782508	3.698775e-02
1.978766	0.745593	0.782529	3.693521e-02
1.978866	0.745667	0.782550	3.688265e-02
1.978966	0.745740	0.782570	3.683008e-02
1.979066	0.745814	0.782591	3.677751e-02
1.979166	0.745887	0.782612	3.672492e-02
1.979266	0.745960	0.782633	3.667232e-02
1.979366	0.746034	0.782653	3.661971e-02
1.979466	0.746107	0.782674	3.656710e-02
1.979566	0.746180	0.782694	3.651447e-02
1.979666	0.746253	0.782715	3.646183e-02
1.979766	0.746326	0.782735	3.640918e-02
1.979866	0.746399	0.782755	3.635652e-02
1.979966	0.746471	0.782775	3.630385e-02
1.980066	0.746544	0.782795	3.625117e-02
1.980166	0.746617	0.782815	3.619848e-02
1.980266	0.746689	0.782835	3.614578e-02
1.980366	0.746762	0.782855	3.609307e-02
1.980466	0.746834	0.782875	3.604035e-02
1.980566	0.746907	0.782894	3.598762e-02
1.980666	0.746979	0.782914	3.593488e-02
1.980766	0.747051	0.782933	3.588213e-02
1.980866	0.747123	0.782953	3.582937e-02
1.980966	0.747196	0.782972	3.577660e-02
1.981066	0.747268	0.782991	3.572382e-02
1.981166	0.747340	0.783011	3.567103e-02
1.981266	0.747412	0.783030	3.561823e-02
1.981366	0.747483	0.783049	3.556542e-02
1.981466	0.747555	0.783068	3.551260e-02
1.981566	0.747627	0.783087	3.545977e-02
1.981666	0.747699	0.783106	3.540692e-02
1.981766	0.747770	0.783124	3.535407e-02
1.981866	0.747842	0.783143	3.530121e-02
1.981966	0.747913	0.783162	3.524834e-02
1.982066	0.747985	0.783180	3.519546e-02
1.982166	0.748056	0.783199	3.514256e-02
1.982266	0.748127	0.783217	3.508966e-02
1.982366	0.748198	0.783235	3.503675e-02
1.982466	0.748270	0.783253	3.498383e-02
1.982566	0.748341	0.783272	3.493090e-02
1.982666	0.748412	0.783290	3.487795e-02
1.982766	0.748483	0.783308	3.482500e-02
1.982866	0.748553	0.783325	3.477204e-02
1.982966	0.748624	0.783343	3.471906e-02
1.983066	0.748695	0.783361	3.466608e-02
1.983166	0.748766	0.783379	3.461309e-02
1.983266	0.748836	0.783396	3.456008e-02
1.983366	0.748907	0.783414	3.450707e-02
1.983466	0.748977	0.783431	3.445405e-02
1.983566	0.749048	0.783449	3.440102e-02
1.983666	0.749118	0.783466	3.434797e-02
1.983766	0.749188	0.783483	3.429492e-02
1.983866	0.749258	0.783500	3.424185e-02
1.983966	0.749328	0.783517	3.418878e-02
1.984066	0.749399	0.783534	3.413570e-02
1.984166	0.749469	0.783551	3.408260e-02
1.984266	0.749538	0.783568	3.402950e-02
1.984366	0.749608	0.783585	3.397639e-02
1.984466	0.749678	0.783601	3.392326e-02
1.984566	0.749748	0.783618	3.387013e-02
1.984666	0.749817	0.783634	3.381699e-02
1.984766	0.749887	0.783651	3.376383e-02
1.984866	0.749957	0.783667	3.371067e-02
1.984966	0.750026	0.783684	3.365749e-02
1.985066	0.750095	0.783700	3.360431e-02
1.985166	0.750165	0.783716	3.355112e-02
1.985266	0.750234	0.783732	3.349791e-02
1.985366	0.750303	0.783748	3.344470e-02
1.985466	0.750372	0.783764	3.339148e-02
1.985566	0.750441	0.783780	3.333824e-02
1.985666	0.750510	0.783795	3.328500e-02
1.985766	0.750579	0.783811	3.323174e-02
1.985866	0.750648	0.783827	3.317848e-02
1.985966	0.750717	0.783842	3.312521e-02
1.986066	0.750786	0.783858	3.307192e-02
1.986166	0.750854	0.783873	3.301863e-02
1.986266	0.750923	0.783888	3.296533e-02
1.986366	0.750991	0.783903	3.291201e-02
1.986466	0.751060	0.783919	3.285869e-02
1.986566	0.751128	0.783934	3.280536e-02
1.986666	0.751197	0.783949	3.275201e-02
1.986766	0.751265	0.783964	3.269866e-02
1.986866	0.751333	0.783978	3.264529e-02
1.986966	0.751401	0.783993	3.259192e-02
1.987066	0.751469	0.784008	3.253854e-02
1.987166	0.751537	0.784022	3.248515e-02
1.987266	0.751605	0.784037	3.243174e-02
1.987366	0.751673	0.784051	3.237833e-02
1.987466	0.751741	0.784066	3.232491e-02
1.987566	0.751808	0.784080	3.227147e-02
1.987666	0.751876	0.784094	3.221803e-02
1.987766	0.751944	0.784108	3.216458e-02
1.987866	0.752011	0.784122	3.211111e-02
1.987966	0.752079	0.784136	3.205764e-02
1.988066	0.752146	0.784150	3.200416e-02
1.988166	0.752213	0.784164	3.195067e-02
1.988266	0.752281	0.784178	3.189716e-02
1.988366	0.752348	0.784191	3.184365e-02
1.988466	0.752415	0.784205	3.179013e-02
1.988566	0.752482	0.784219	3.173660e-02
1.988666	0.752549	0.784232	3.168306e-02
1.988766	0.752616	0.784245	3.162951e-02
1.988866	0.752683	0.784259	3.157594e-02
1.988966	0.752750	0.784272	3.152237e-02
1.989066	0.752816	0.784285	3.146879e-02
1.989166	0.752883	0.784298	3.141520e-02
1.989266	0.752949	0.784311	3.136160e-02
1.989366	0.753016	0.784324	3.130799e-02
1.989466	0.753082	0.784337	3.125437e-02
1.989566	0.753149	0.784350	3.120074e-02
1.989666	0.753215	0.784362	3.114710e-02
1.989766	0.753281	0.784375	3.109344e-02
1.989866	0.753348	0.784387	3.103978e-02
1.989966	0.753414	0.784400	3.098611e-02
1.990066	0.753480	0.784412	3.093243e-02
1.990166	0.753546	0.784424	3.087875e-02
1.990266	0.753612	0.784437	3.082505e-02
1.990366	0.753677	0.784449	3.077134e-02
1.990466	0.753743	0.784461	3.071762e-02
1.990566	0.753809	0.784473	3.066389e-02
1.990666	0.753875	0.784485	3.061015e-02
1.990766	0.753940	0.784496	3.055640e-02
1.990866	0.754006	0.784508	3.050264e-02
1.990966	0.754071	0.784520	3.044887e-02
1.991066	0.754136	0.784531	3.039510e-02
1.991166	0.754202	0.784543	3.034131e-02
1.991266	0.754267	0.784554	3.028751e-02
1.991366	0.754332	0.784566	3.023370e-02
1.991466	0.754397	0.784577	3.017989e-02
1.991566	0.754462	0.784588	3.012606e-02
1.991666	0.754527	0.784599	3.007222e-02
1.991766	0.754592	0.784610	3.001838e-02
1.991866	0.754657	0.784621	2.996452e-02
1.991966	0.754722	0.784632	2.991065e-02
1.992066	0.754786	0.784643	2.985678e-02
1.992166	0.754851	0.784654	2.980289e-02
1.992266	0.754916	0.784665	2.974900e-02
1.992366	0.754980	0.784675	2.969509e-02
1.992466	0.755045	0.784686	2.964118e-02
1.992566	0.755109	0.784696	2.958725e-02
1.992666	0.755173	0.784706	2.953332e-02
1.992766	0.755237	0.784717	2.947937e-02
1.992866	0.755302	0.784727	2.942542e-02
1.992966	0.755366	0.784737	2.937145e-02
1.993066	0.755430	0.784747	2.931748e-02
1.993166	0.755494	0.784757	2.926350e-02
1.993266	0.755558	0.784767	2.920951e-02
1.993366	0.755621	0.784777	2.915550e-02
1.993466	0.755685	0.784787	2.910149e-02
1.993566	0.755749	0.784796	2.904747e-02
1.993666	0.755812	0.784806	2.899344e-02
1.993766	0.755876	0.784815	2.893940e-02
1.993866	0.755939	0.784825	2.888534e-02
1.993966	0.756003	0.784834	2.883128e-02
1.994066	0.756066	0.784843	2.877721e-02
1.994166	0.756130	0.784853	2.872313e-02
1.994266	0.756193	0.784862	2.866904e-02
1.994366	0.756256	0.784871	2.861494e-02
1.994466	0.756319	0.784880	2.856083e-02
1.994566	0.756382	0.784889	2.850672e-02
1.994666	0.756445	0.784898	2.845259e-02
1.994766	0.756508	0.784906	2.839845e-02
1.994866	0.756571	0.784915	2.834430e-02
1.994966	0.756633	0.784924	2.829014e-02
1.995066	0.756696	0.784932	2.823598e-02
1.995166	0.756759	0.784940	2.818180e-02
1.995266	0.756821	0.784949	2.812761e-02
1.995366	0.756884	0.784957	2.807342e-02
1.995466	0.756946	0.784965	2.801921e-02
1.995566	0.757008	0.784973	2.796500e-02
1.995666	0.757071	0.784981	2.791077e-02
1.995766	0.757133	0.784989	2.785654e-02
1.995866	0.757195	0.784997	2.780229e-02
1.995966	0.757257	0.785005	2.774804e-02
1.996066	0.757319	0.785013	2.769377e-02
1.996166	0.757381	0.785021	2.763950e-02
1.996266	0.757443	0.785028	2.758522e-02
1.996366	0.757505	0.785036	2.753093e-02
1.996466	0.757567	0.785043	2.747662e-02
1.996566	0.757628	0.785050	2.742231e-02
1.996666	0.757690	0.785058	2.736799e-02
1.996766	0.757751	0.785065	2.731366e-02
1.996866	0.757813	0.785072	2.725932e-02
1.996966	0.757874	0.785079	2.720497e-02
1.997066	0.757936	0.785086	2.715061e-02
1.997166	0.757997	0.785093	2.709624e-02
1.997266	0.758058	0.785100	2.704186e-02
1.997366	0.758119	0.785107	2.698747e-02
1.997466	0.758180	0.785113	2.693308e-02
1.997566	0.758241	0.785120	2.687867e-02
1.997666	0.758302	0.785126	2.682425e-02
1.997766	0.758363	0.785133	2.676982e-02
1.997866	0.758424	0.785139	2.671539e-02
1.997966	0.758484	0.785145	2.666094e-02
1.998066	0.758545	0.785152	2.660649e-02
